MNTN_CODE,MNTN_NM,MNTN_LOC,MNTN_HEIGHT,ROAD_EASY,ROAD_MID,ROAD_DIFF,ROAD_SUM,MNTN_RES
421500701,기마봉,강원도 강릉시,383,10.260000000000002,0,0,10.260000000000002,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;#160;동명사지 5층석탑 , 송담서원, 하시동 고분군, 강릉 고려성.&amp;lt;br /&amp;gt;정동진역, 6.25남침사적탑, 정동진 항, 등명약수터, 등명락가사, 송담서원, 통일공원, 하슬라아트월드, 썬쿠르즈리조트, 모래시계공원 금진온천 금진항횟집촌 등..</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt> </crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson> </hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424127</mntnattchimageseq><mntnid>20001518</mntnid><mntninfodscrt>&amp;amp;#160;기마봉은 옥계면 금진리와 강동면 산성우리의 경계를 이루며 정동진역 남쪽에 솟아있는 봉으로 높이는 383m이다. 이 봉의 서쪽으로는 피래산이 솟아있고 북쪽으로는 1996년 세상을 떠들석 하게 했던 무장공비의 도주로인 안보체험등산로가 있다. 산세는 완만한 편이며 정동진 쪽으로 내려오면서도 외솔봉, 삿갓봉을 거치게 되는데 이 봉우리들 또한 조망이 좋아 땀을 식히며 시원한 바다 풍경을 느낄수 있다. 기마봉 정상은 사방이 탁트여 정동으로 떠오르는 해돋이를 즐기는 명소로 인기 있는 등산로이다.&amp;lt;br /&amp;gt;종점 부근에는 조각공원, 모래시계탑 등 정동 관광을 즐길수 있고 횟집 등 먹거리촌이 형성되어 음숙이 편하게 이루어질 수 있는 곳이다.&amp;lt;br /&amp;gt;금진항쪽에서 오르는 코스는 등산로 전체가 소나무 분재 정원으로 착각할 정도로 석회암지역의 척박한 토양에서 강한 해풍을 맞으며 어렵게 성장한 소나무들이 갖가지 모양으로 장관을 이루며 도열해 있어 다른곳에서는 느낄수 없는 등산의 묘미를 선사 한다.&amp;lt;br /&amp;gt;밤재는 옥계 선비가 과거에 급제하면 방꾼들이 이 산부터 방을 붙쳤다고 하여 생긴 이름이며 또 다른 설은 이고개에 밤나무가 많아 생긴 이름이라고도 한다. 기마봉에 깃든 전설로는 신라시대의 옥랑낭자와 윤복의 사랑전설이 있다. 신라와 고구려가 밀고밀리는 전쟁을 치르고 있을무렵 옥랑을 사랑하던 윤복이 전쟁터에 나가게된다. 그날부터 옥랑은 뒷산인 기마봉에 제단을 쌓고 윤복의 무사귀환을 빌었다.그러던 어느날 밤 꿈속에 산신령이 나타나 말한필을 주면서 밤재로 가서 윤복을 구하라 하여 꿈에서 깨어 밤재로 달려가보니 윤복이 쓰러져 신음하고 있어 구해 왔으나 하루만에 죽고 만다. 옥랑도 사흘후 윤복을 따라 죽는다. 두남녀의 죽음을 애도하며 옥랑이 기도하던 산을 기마봉이라 부르게 되었다.</mntninfodscrt><mntninfodtlinfocont> </mntninfodtlinfocont><mntninfohght>383</mntninfohght><mntninfomangrtlno>033-640-5420</mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm>강릉시</mntninfomngmemnbdnm><mntninfopoflc>강원도 강릉시</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>기마봉</mntnnm><mntnsbttlinfo>http://www.gntour.go.kr</mntnsbttlinfo><pbtrninfodscrt> </pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
488805701,기선봉,,0,8.04,0,0,8.04,[]
451803804,김개남장군묘,,0,7.24,0,0,7.24,[]
469100103,김대중모실길,,0,7.59,0,0,7.59,[]
291100401,깃대봉,"경상남도 함양군 서상면, 전라북도 장수군 장계면",1015,14.970000000000002,0.39,0,15.360000000000003,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424286</mntnattchimageseq><mntnid>20000876</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>경남 함양군과 전북 장수군에 걸쳐있는 깃대봉은 백두대간의 육십령에서 백운산으로 이어지는 곳에 솟은 봉우리다. 수려한 산세와 높이에 비해 등산로가 험하지 않아 백두대간종주가 아니더라도 힘들이지 않고 산행이 가능하다. &amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
억새가 뿜어내는 가을빛이 은은한 가운데 구절초의 향기가 산행 내내 코끝을 간지럽힌다. 능선에 오르자 마자 뒤를 돌아보면 할미봉을 거쳐 남덕유산을 솟구친 산줄기가 자못 웅장하기만 하다. &amp;lt;br /&amp;gt;
그 우측으로 남령을 거쳐 월봉산과 거망산으로 이어지는 산줄기도 그저 장쾌하기만 하다.&amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
정상에 올라서면 북으로는 남덕유산과 동으로 기백산이 조망되고 남으로는 장안산과 백화산이 한눈에 잡힐 듯 건너다 보인다. 산행 기점인 서상면에는 논개의 무덤이 있어 찾는 이들이 충절의 기상을 느낄 수 있다.</mntninfodtlinfocont><mntninfohght>1015</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경상남도 함양군 서상면, 전라북도 장수군 장계면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>깃대봉</mntnnm><mntnsbttlinfo>논개의 충절이 서리어 있는 산</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
441505401,깃대봉,"경상남도 함양군 서상면, 전라북도 장수군 장계면",1015,4.74,0,0,4.74,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424286</mntnattchimageseq><mntnid>20000876</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>경남 함양군과 전북 장수군에 걸쳐있는 깃대봉은 백두대간의 육십령에서 백운산으로 이어지는 곳에 솟은 봉우리다. 수려한 산세와 높이에 비해 등산로가 험하지 않아 백두대간종주가 아니더라도 힘들이지 않고 산행이 가능하다. &amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
억새가 뿜어내는 가을빛이 은은한 가운데 구절초의 향기가 산행 내내 코끝을 간지럽힌다. 능선에 오르자 마자 뒤를 돌아보면 할미봉을 거쳐 남덕유산을 솟구친 산줄기가 자못 웅장하기만 하다. &amp;lt;br /&amp;gt;
그 우측으로 남령을 거쳐 월봉산과 거망산으로 이어지는 산줄기도 그저 장쾌하기만 하다.&amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
정상에 올라서면 북으로는 남덕유산과 동으로 기백산이 조망되고 남으로는 장안산과 백화산이 한눈에 잡힐 듯 건너다 보인다. 산행 기점인 서상면에는 논개의 무덤이 있어 찾는 이들이 충절의 기상을 느낄 수 있다.</mntninfodtlinfocont><mntninfohght>1015</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경상남도 함양군 서상면, 전라북도 장수군 장계면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>깃대봉</mntnnm><mntnsbttlinfo>논개의 충절이 서리어 있는 산</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
457200401,깃대봉,"경상남도 함양군 서상면, 전라북도 장수군 장계면",1015,3.13,0,0,3.13,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424286</mntnattchimageseq><mntnid>20000876</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>경남 함양군과 전북 장수군에 걸쳐있는 깃대봉은 백두대간의 육십령에서 백운산으로 이어지는 곳에 솟은 봉우리다. 수려한 산세와 높이에 비해 등산로가 험하지 않아 백두대간종주가 아니더라도 힘들이지 않고 산행이 가능하다. &amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
억새가 뿜어내는 가을빛이 은은한 가운데 구절초의 향기가 산행 내내 코끝을 간지럽힌다. 능선에 오르자 마자 뒤를 돌아보면 할미봉을 거쳐 남덕유산을 솟구친 산줄기가 자못 웅장하기만 하다. &amp;lt;br /&amp;gt;
그 우측으로 남령을 거쳐 월봉산과 거망산으로 이어지는 산줄기도 그저 장쾌하기만 하다.&amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
정상에 올라서면 북으로는 남덕유산과 동으로 기백산이 조망되고 남으로는 장안산과 백화산이 한눈에 잡힐 듯 건너다 보인다. 산행 기점인 서상면에는 논개의 무덤이 있어 찾는 이들이 충절의 기상을 느낄 수 있다.</mntninfodtlinfocont><mntninfohght>1015</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경상남도 함양군 서상면, 전라북도 장수군 장계면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>깃대봉</mntnnm><mntnsbttlinfo>논개의 충절이 서리어 있는 산</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
461500401,깃대봉,"경상남도 함양군 서상면, 전라북도 장수군 장계면",1015,4.58,0.4,0,4.98,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424286</mntnattchimageseq><mntnid>20000876</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>경남 함양군과 전북 장수군에 걸쳐있는 깃대봉은 백두대간의 육십령에서 백운산으로 이어지는 곳에 솟은 봉우리다. 수려한 산세와 높이에 비해 등산로가 험하지 않아 백두대간종주가 아니더라도 힘들이지 않고 산행이 가능하다. &amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
억새가 뿜어내는 가을빛이 은은한 가운데 구절초의 향기가 산행 내내 코끝을 간지럽힌다. 능선에 오르자 마자 뒤를 돌아보면 할미봉을 거쳐 남덕유산을 솟구친 산줄기가 자못 웅장하기만 하다. &amp;lt;br /&amp;gt;
그 우측으로 남령을 거쳐 월봉산과 거망산으로 이어지는 산줄기도 그저 장쾌하기만 하다.&amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
정상에 올라서면 북으로는 남덕유산과 동으로 기백산이 조망되고 남으로는 장안산과 백화산이 한눈에 잡힐 듯 건너다 보인다. 산행 기점인 서상면에는 논개의 무덤이 있어 찾는 이들이 충절의 기상을 느낄 수 있다.</mntninfodtlinfocont><mntninfohght>1015</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경상남도 함양군 서상면, 전라북도 장수군 장계면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>깃대봉</mntnnm><mntnsbttlinfo>논개의 충절이 서리어 있는 산</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
469100501,깃대봉,"경상남도 함양군 서상면, 전라북도 장수군 장계면",1015,4.27,0,0,4.27,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424286</mntnattchimageseq><mntnid>20000876</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>경남 함양군과 전북 장수군에 걸쳐있는 깃대봉은 백두대간의 육십령에서 백운산으로 이어지는 곳에 솟은 봉우리다. 수려한 산세와 높이에 비해 등산로가 험하지 않아 백두대간종주가 아니더라도 힘들이지 않고 산행이 가능하다. &amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
억새가 뿜어내는 가을빛이 은은한 가운데 구절초의 향기가 산행 내내 코끝을 간지럽힌다. 능선에 오르자 마자 뒤를 돌아보면 할미봉을 거쳐 남덕유산을 솟구친 산줄기가 자못 웅장하기만 하다. &amp;lt;br /&amp;gt;
그 우측으로 남령을 거쳐 월봉산과 거망산으로 이어지는 산줄기도 그저 장쾌하기만 하다.&amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
정상에 올라서면 북으로는 남덕유산과 동으로 기백산이 조망되고 남으로는 장안산과 백화산이 한눈에 잡힐 듯 건너다 보인다. 산행 기점인 서상면에는 논개의 무덤이 있어 찾는 이들이 충절의 기상을 느낄 수 있다.</mntninfodtlinfocont><mntninfohght>1015</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경상남도 함양군 서상면, 전라북도 장수군 장계면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>깃대봉</mntnnm><mntnsbttlinfo>논개의 충절이 서리어 있는 산</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
491103504,까끄레기,,0,0.34,0,0,0.34,[]
422309101,꼬추봉,,0,5.540000000000001,0,0,5.540000000000001,[]
301100601,꽃봉,,0,5.03,0,0,5.03,[]
447300501,꾀꼬리봉,충청북도 제천시 덕산면 월악리,890,5.38,0,0,5.38,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423589</mntnattchimageseq><mntnid>20000101</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>꾀꼬리봉은 충북 제천시 덕산면 억수리 깊은 협곡인 용하구곡 청벽대 남쪽에 위치한 산으로, 월악산 국립공원권에 속한다. 비경지대인 청벽대에서 남쪽 직선거리로 약 2km 지점에 수석처럼 솟아 있는 꾀꼬리봉은 예로부터 다른 산에 비해 꾀꼬리가 많이 살았기 때문에 붙여진 이름이라고 한다. 기암과 노송이 어울려져있고，용하구곡 물줄기도 시원스럽게 보인다. 용하구곡으로 내려서면 선녀가 목욕을 즐겼다는 선미대가 보이고 용하구곡 물줄기를 따라 30 분가량 걸으면 청벽대가 반긴다．용하구곡 물줄기는 잠시 속세와 적을 끊은 무릉도원을 연상케한다. &amp;lt;br /&amp;gt;
정상에서의 조망은 북쪽에서부터 하설산，문수봉，대미산이 용하초등교를 감싸고 있고 남쪽에서 서쪽으로는 백두대간이 보이고,서북쪽으로는 메밀봉과 월악산이 첩첩산중을 이룬다．&amp;lt;br /&amp;gt;
꾀꼬리봉 산행의 백미는 하산길에 있다. 전망대바위?암벽지대? 일주암을 거쳐 용하구곡으로 내려오는 코스는 급경사 암벽지대가 많아 초심자에게는 다소 부담스럽지만 보조자일이 설치돼 있어 큰 어려움은 없다.</mntninfodtlinfocont><mntninfohght>890</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>충청북도 제천시 덕산면 월악리</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>꾀꼬리봉</mntnnm><mntnsbttlinfo>노송군락에 에워싸인 수석</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
491301404,나시리오름,,0,0.93,0,0,0.93,[]
427709801,나팔봉,강원도 정선군 정선읍 광하리,662,6.7,0,0,6.7,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=</mntnattchimageseq><mntnid>40006588</mntnid><mntninfodscrt>정선읍에서 흘러내리는 조양강 변에 기암절벽을 이룬산이 나팔봉이다. 나팔봉 북동능을 올라서면&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;lt;br /&amp;gt;&amp;#xD;
동쪽으로 수십길 절벽아래로 시퍼런 물줄기가 아찔하게 동강이 내려다 보인다.&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;lt;br /&amp;gt;&amp;#xD;
그동안 등산인들의 발길이 전혀 닿지 않은 곳이어서 키작은 회양목들이 절벽 턱을 가려 몹시&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;lt;br /&amp;gt;&amp;#xD;
조심하며 올라야 한다. 동쪽으로는 기암절벽이지만 서쪽으로는 완만하여 고랭지 채소밭을 이루고&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;lt;br /&amp;gt;&amp;#xD;
있다. 산위에서의 풍광도 볼만하지만 잠수교에서 보면 나팔봉이 가파르게 자리잡았다.&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;lt;br /&amp;gt;&amp;#xD;
&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>&amp;amp;nbsp;</mntninfodtlinfocont><mntninfohght>662</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm>정선군</mntninfomngmemnbdnm><mntninfopoflc>강원도 정선군 정선읍 광하리</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>나팔봉</mntnnm><mntnsbttlinfo> </mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
